0	0	250
0	0.1225	249.21
0	0.505	246.89
0	1.155	243.1575
0	2.03	238.1175
0	3.0825	231.8425
0	4.2925	224.15
0	5.64	215.9475
0	7.0875	206.56
0	8.5825	196.38
0	10.0725	185.5275
0	11.5075	174.125
0	12.84	162.2875
0	14.02	150.1325
0	15.0125	137.77
0	15.79	125.305
0	16.35	112.8425
0	16.695	100.5075
0	16.83	88.435
0	16.75	76.7575
0	16.4425	65.6075
0	15.8925	55.1
0	15.0775	45.3225
0	14	36.3475
0	12.6775	28.2275
0	11.155	21.015
0	9.4875	14.78
0	7.7225	9.595
0	5.88	5.5225
0	3.97	2.59
0	2.0325	0.7675
0	0.1925	0.0075
0	0	0
0	-1.34	0.48
0	-2.6475	2.305
0	-3.8375	5.385
0	-4.7975	9.6875
0	-5.5	15.23
0	-5.9575	22.0175
0	-6.23	30.0025
0	-6.355	39.0725
0	-6.34	49.1175
0	-6.2025	60.005
0	-5.9325	71.61
0	-5.515	83.785
0	-4.9175	96.4175
0	-4.1375	109.4225
0	-3.21	122.7075
0	-2.19	136.1625
0	-1.1525	149.6575
0	-0.17	163.0325
0	0.69	176.115
0	1.365	188.7275
0	1.7925	200.6725
0	1.92	211.7225
0	1.775	221.6225
0	1.445	230.1825
0	1.03	237.2725
0	0.6225	242.8225
0	0.29	246.8025
0	0.075	249.1975
0	0	250
