100	0.084	0
95	0.537	0
90	0.965	0
80	1.749	0
70	2.443	0
60	3.043	0
50	3.529	0
40	3.869	0
30	4.001	0
25	3.961	0
20	3.825	0
15	3.564	0
10	3.121	0
7.5	2.8	0
5	2.369	0
2.5	1.743	0
1.25	1.263	0
0	0	0
1.25	-1.263	0
2.5	-1.743	0
5	-2.369	0
7.5	-2.8	0
10	-3.121	0
15	-3.564	0
20	-3.825	0
25	-3.961	0
30	-4.001	0
40	-3.869	0
50	-3.529	0
60	-3.043	0
70	-2.443	0
80	-1.749	0
90	-0.965	0
95	-0.537	0
100	-0.084	0
